timestamp,total_time_ms,preprocess_ms,find_gap_ms,find_best_point_ms,control_ms,scan_size,frequency_hz
1750584736805,0.039,0.014,0.005,0.004,0.000,1080,275.2
1750584736809,0.040,0.014,0.005,0.004,0.000,1080,263.2
1750584736820,0.059,0.015,0.005,0.004,0.002,1080,87.7
1750584736821,0.037,0.013,0.004,0.004,0.000,1080,1404.5
1750584736826,0.054,0.014,0.005,0.004,0.001,1080,217.8
1750584736829,0.044,0.014,0.004,0.004,0.001,1080,303.4
1750584736833,0.040,0.013,0.005,0.004,0.001,1080,253.3
1750584736837,0.040,0.013,0.004,0.004,0.000,1080,228.3
1750584736842,0.044,0.014,0.005,0.004,0.000,1080,230.1
1750584736855,0.053,0.014,0.005,0.003,0.001,1080,72.8
1750584736857,0.035,0.013,0.004,0.003,0.001,1080,526.8
1750584736861,0.038,0.013,0.004,0.004,0.001,1080,270.9
1750584736865,0.063,0.014,0.005,0.004,0.001,1080,236.6
1750584736869,0.049,0.013,0.004,0.004,0.001,1080,268.8
1750584736873,0.054,0.013,0.005,0.003,0.000,1080,215.1
1750584736886,0.078,0.015,0.005,0.004,0.002,1080,82.1
1750584736887,0.041,0.013,0.004,0.003,0.000,1080,1108.6
1750584736889,0.053,0.013,0.004,0.004,0.001,1080,442.2
1750584736893,0.078,0.014,0.005,0.004,0.002,1080,235.1
1750584736898,0.050,0.013,0.004,0.005,0.001,1080,202.5
1750584736901,0.110,0.013,0.004,0.003,0.000,1080,353.8
1750584736905,0.047,0.014,0.005,0.004,0.000,1080,215.9
1750584736917,0.065,0.015,0.005,0.004,0.002,1080,85.8
1750584736921,0.068,0.014,0.005,0.004,0.002,1080,246.1
1750584736926,0.040,0.013,0.004,0.003,0.001,1080,228.7
1750584736929,0.044,0.013,0.004,0.003,0.001,1080,304.6
1750584736933,0.041,0.015,0.004,0.004,0.000,1080,251.7
1750584736938,0.041,0.014,0.005,0.004,0.000,1080,191.6
1750584736951,0.057,0.014,0.005,0.004,0.002,1080,79.8
1750584736953,0.048,0.014,0.005,0.004,0.001,1080,340.1
1750584736957,0.054,0.013,0.004,0.004,0.001,1080,259.4
1750584736961,0.042,0.013,0.004,0.004,0.000,1080,245.4
1750584736965,0.040,0.014,0.004,0.004,0.000,1080,249.2
1750584736969,0.044,0.014,0.005,0.004,0.000,1080,294.6
1750584736981,0.048,0.014,0.005,0.004,0.002,1080,83.7
1750584736981,0.034,0.013,0.004,0.003,0.001,1080,1519.0
1750584736985,0.053,0.015,0.005,0.004,0.001,1080,277.8
1750584736989,0.052,0.013,0.004,0.004,0.001,1080,258.6
1750584736994,0.042,0.014,0.005,0.004,0.000,1080,214.6
1750584736997,0.040,0.013,0.004,0.003,0.001,1080,271.6
1750584737002,0.041,0.013,0.004,0.003,0.000,1080,231.6
1750584737012,0.061,0.014,0.005,0.004,0.001,1080,93.1
1750584737013,0.049,0.013,0.004,0.004,0.000,1080,1758.7
1750584737017,0.054,0.014,0.005,0.004,0.001,1080,216.7
1750584737021,0.048,0.013,0.004,0.004,0.001,1080,251.0
1750584737025,0.043,0.014,0.005,0.004,0.000,1080,253.7
1750584737029,0.080,0.013,0.004,0.004,0.001,1080,274.4
1750584737033,0.071,0.013,0.004,0.004,0.001,1080,264.9
1750584737045,0.058,0.015,0.005,0.004,0.002,1080,85.1
1750584737045,0.043,0.013,0.004,0.003,0.000,1080,1578.8
1750584737049,0.056,0.015,0.005,0.004,0.002,1080,273.2
1750584737053,0.060,0.014,0.005,0.004,0.001,1080,243.4
1750584737057,0.050,0.013,0.004,0.003,0.001,1080,228.1
1750584737061,0.047,0.013,0.004,0.003,0.000,1080,288.4
1750584737065,0.034,0.013,0.004,0.003,0.000,1080,249.0
1750584737079,0.082,0.014,0.005,0.004,0.001,1080,69.3
1750584737079,0.041,0.013,0.004,0.003,0.000,1080,5559.2
1750584737081,0.048,0.013,0.004,0.004,0.001,1080,720.0
1750584737086,0.050,0.013,0.004,0.004,0.001,1080,210.4
1750584737089,0.039,0.013,0.004,0.003,0.001,1080,312.6
1750584737094,0.037,0.013,0.004,0.003,0.000,1080,211.0
1750584737098,0.047,0.014,0.005,0.004,0.001,1080,235.9
1750584737109,0.049,0.014,0.005,0.004,0.001,1080,88.3
1750584737113,0.061,0.014,0.005,0.004,0.001,1080,236.8
1750584737118,0.068,0.013,0.004,0.003,0.001,1080,217.0
1750584737121,0.045,0.013,0.004,0.003,0.000,1080,352.6
1750584737126,0.053,0.014,0.005,0.004,0.000,1080,206.5
1750584737129,0.086,0.014,0.005,0.004,0.001,1080,305.1
1750584737144,0.106,0.014,0.005,0.004,0.001,1080,66.1
1750584737145,0.053,0.014,0.005,0.004,0.001,1080,978.2
1750584737149,0.048,0.013,0.005,0.004,0.001,1080,265.8
1750584737154,0.049,0.014,0.005,0.004,0.000,1080,212.5
1750584737158,0.065,0.014,0.005,0.004,0.000,1080,236.6
1750584737161,0.057,0.015,0.005,0.004,0.001,1080,274.8
1750584737174,0.054,0.014,0.005,0.004,0.001,1080,81.9
1750584737178,0.062,0.015,0.005,0.004,0.001,1080,224.6
1750584737181,0.090,0.013,0.004,0.003,0.001,1080,354.1
1750584737186,0.039,0.013,0.004,0.004,0.001,1080,213.6
1750584737189,0.042,0.013,0.004,0.003,0.000,1080,306.8
1750584737194,0.050,0.015,0.005,0.004,0.000,1080,210.3
1750584737208,0.077,0.015,0.005,0.004,0.002,1080,70.9
1750584737209,0.040,0.014,0.004,0.004,0.001,1080,844.1
1750584737214,0.046,0.015,0.005,0.004,0.001,1080,210.0
1750584737218,0.048,0.014,0.005,0.004,0.000,1080,238.4
1750584737221,0.048,0.014,0.005,0.004,0.001,1080,328.0
1750584737226,0.048,0.015,0.005,0.004,0.000,1080,210.8
1750584737238,0.056,0.015,0.005,0.004,0.001,1080,81.3
1750584737241,0.063,0.014,0.005,0.004,0.001,1080,307.5
1750584737245,0.045,0.014,0.004,0.004,0.001,1080,270.1
1750584737249,0.044,0.013,0.004,0.004,0.000,1080,255.4
1750584737254,0.048,0.014,0.005,0.004,0.000,1080,206.4
1750584737258,0.051,0.014,0.005,0.004,0.000,1080,242.9
1750584737270,0.060,0.015,0.005,0.004,0.001,1080,82.5
1750584737274,0.056,0.015,0.005,0.004,0.001,1080,253.5
1750584737277,0.052,0.014,0.004,0.003,0.001,1080,274.7
1750584737281,0.044,0.013,0.004,0.003,0.000,1080,247.0
1750584737285,0.040,0.013,0.004,0.003,0.000,1080,255.2
1750584737289,0.047,0.014,0.005,0.004,0.000,1080,289.7
1750584737301,0.055,0.015,0.005,0.004,0.002,1080,82.6
1750584737305,0.063,0.014,0.005,0.004,0.002,1080,248.4
1750584737309,0.047,0.013,0.005,0.003,0.001,1080,265.3
1750584737314,0.069,0.014,0.005,0.004,0.000,1080,207.0
1750584737318,0.044,0.014,0.005,0.004,0.000,1080,239.1
1750584737321,0.042,0.014,0.005,0.004,0.000,1080,325.5
1750584737333,0.051,0.014,0.005,0.004,0.002,1080,84.0
1750584737333,0.045,0.013,0.004,0.003,0.000,1080,1554.8
1750584737338,0.056,0.015,0.005,0.004,0.001,1080,223.1
1750584737341,0.050,0.014,0.005,0.004,0.001,1080,328.6
1750584737346,0.044,0.014,0.005,0.004,0.000,1080,216.6
1750584737349,0.051,0.013,0.004,0.004,0.000,1080,297.5
1750584737354,0.035,0.014,0.004,0.004,0.000,1080,216.0
1750584737365,0.053,0.015,0.005,0.004,0.002,1080,84.2
1750584737369,0.056,0.014,0.005,0.004,0.002,1080,254.0
1750584737373,0.052,0.014,0.005,0.004,0.001,1080,284.2
1750584737377,0.039,0.013,0.004,0.003,0.000,1080,230.5
1750584737381,0.055,0.014,0.005,0.004,0.000,1080,233.2
1750584737385,0.050,0.015,0.005,0.004,0.000,1080,300.1
1750584737396,0.058,0.015,0.005,0.004,0.001,1080,88.6
1750584737397,0.042,0.013,0.004,0.004,0.001,1080,833.0
1750584737401,0.059,0.015,0.005,0.004,0.002,1080,263.6
1750584737405,0.045,0.014,0.004,0.004,0.001,1080,226.9
1750584737409,0.049,0.014,0.004,0.003,0.000,1080,301.4
1750584737414,0.051,0.014,0.005,0.004,0.000,1080,207.3
1750584737418,0.044,0.014,0.005,0.004,0.000,1080,244.5
1750584737430,0.050,0.014,0.005,0.004,0.001,1080,84.1
1750584737433,0.049,0.014,0.005,0.004,0.001,1080,274.8
1750584737437,0.041,0.014,0.004,0.004,0.001,1080,250.5
1750584737441,0.044,0.013,0.004,0.003,0.000,1080,278.7
1750584737445,0.035,0.013,0.004,0.004,0.000,1080,249.0
1750584737449,0.047,0.013,0.004,0.004,0.001,1080,251.7
1750584737460,0.059,0.014,0.005,0.004,0.001,1080,86.3
1750584737461,0.041,0.013,0.005,0.003,0.001,1080,1918.7
1750584737466,0.059,0.014,0.005,0.004,0.002,1080,189.7
1750584737469,0.060,0.014,0.005,0.004,0.001,1080,376.2
1750584737474,0.081,0.014,0.004,0.003,0.000,1080,215.1
1750584737478,0.043,0.013,0.004,0.003,0.000,1080,233.9
1750584737481,0.041,0.013,0.004,0.003,0.001,1080,285.8
1750584737492,0.060,0.015,0.005,0.004,0.002,1080,91.8
1750584737493,0.044,0.013,0.004,0.003,0.000,1080,1623.1
1750584737498,0.048,0.014,0.005,0.004,0.001,1080,202.1
1750584737506,0.079,0.015,0.005,0.004,0.001,1080,118.2
1750584737509,0.051,0.015,0.004,0.004,0.000,1080,378.2
1750584737514,0.079,0.014,0.005,0.004,0.002,1080,199.1
1750584737525,0.083,0.030,0.005,0.004,0.001,1080,89.1
1750584737529,0.061,0.015,0.005,0.004,0.001,1080,252.6
1750584737533,0.080,0.035,0.004,0.004,0.001,1080,259.4
1750584737538,0.051,0.014,0.004,0.004,0.000,1080,197.4
1750584737541,0.043,0.013,0.004,0.003,0.000,1080,358.8
1750584737546,0.040,0.015,0.005,0.004,0.001,1080,207.9
1750584737558,0.062,0.015,0.005,0.004,0.001,1080,83.9
1750584737562,0.061,0.015,0.005,0.004,0.001,1080,235.3
1750584737565,0.053,0.014,0.004,0.004,0.001,1080,323.7
1750584737569,0.046,0.013,0.004,0.003,0.000,1080,252.5
1750584737574,0.044,0.014,0.005,0.004,0.000,1080,209.2
1750584737578,0.037,0.014,0.005,0.004,0.001,1080,240.1
1750584737590,0.060,0.015,0.005,0.004,0.001,1080,83.5
1750584737593,0.062,0.014,0.005,0.003,0.001,1080,268.4
1750584737598,0.059,0.015,0.005,0.004,0.002,1080,245.7
1750584737601,0.045,0.014,0.004,0.004,0.000,1080,300.2
1750584737605,0.051,0.014,0.004,0.004,0.000,1080,251.8
1750584737609,0.055,0.013,0.004,0.003,0.000,1080,251.2
1750584737621,0.056,0.015,0.005,0.004,0.002,1080,81.6
1750584737625,0.062,0.015,0.005,0.004,0.002,1080,249.5
1750584737629,0.049,0.013,0.005,0.004,0.001,1080,264.3
1750584737633,0.044,0.013,0.004,0.003,0.000,1080,245.4
1750584737637,0.033,0.013,0.004,0.003,0.000,1080,239.1
1750584737641,0.033,0.013,0.004,0.003,0.000,1080,228.5
1750584737653,0.052,0.015,0.005,0.004,0.002,1080,87.4
1750584737658,0.050,0.014,0.005,0.004,0.002,1080,213.7
1750584737661,0.051,0.014,0.004,0.004,0.001,1080,302.1
1750584737666,0.042,0.013,0.004,0.004,0.000,1080,215.2
1750584737669,0.041,0.013,0.004,0.004,0.000,1080,307.7
1750584737674,0.035,0.014,0.005,0.004,0.000,1080,211.2
1750584737685,0.066,0.015,0.005,0.004,0.002,1080,85.0
1750584737689,0.058,0.014,0.005,0.004,0.001,1080,272.0
1750584737694,0.066,0.014,0.004,0.004,0.001,1080,219.8
1750584737698,0.075,0.015,0.005,0.004,0.001,1080,229.3
1750584737701,0.065,0.014,0.005,0.004,0.000,1080,339.5
1750584737706,0.048,0.015,0.005,0.004,0.000,1080,209.9
1750584737717,0.055,0.014,0.005,0.004,0.001,1080,89.5
1750584737718,0.042,0.013,0.004,0.004,0.001,1080,940.0
1750584737721,0.063,0.015,0.005,0.004,0.002,1080,305.8
1750584737726,0.051,0.013,0.004,0.004,0.000,1080,219.9
1750584737729,0.044,0.013,0.004,0.004,0.001,1080,318.5
1750584737733,0.039,0.014,0.004,0.004,0.000,1080,249.7
1750584737738,0.047,0.015,0.005,0.004,0.000,1080,194.1
1750584737750,0.065,0.014,0.005,0.004,0.002,1080,85.6
1750584737753,0.054,0.014,0.005,0.004,0.001,1080,289.8
1750584737758,0.051,0.015,0.005,0.004,0.001,1080,202.8
1750584737761,0.072,0.015,0.005,0.004,0.000,1080,353.3
1750584737766,0.048,0.014,0.005,0.004,0.000,1080,212.1
1750584737769,0.052,0.014,0.005,0.005,0.000,1080,303.9
1750584737780,0.054,0.015,0.005,0.004,0.002,1080,87.7
1750584737781,0.033,0.013,0.004,0.004,0.000,1080,2303.4
1750584737785,0.061,0.015,0.005,0.004,0.001,1080,226.5
1750584737789,0.043,0.014,0.004,0.004,0.001,1080,271.1
1750584737794,0.052,0.014,0.005,0.004,0.000,1080,209.4
1750584737798,0.042,0.015,0.005,0.004,0.001,1080,239.7
1750584737801,0.041,0.015,0.004,0.004,0.000,1080,280.1
1750584737814,0.061,0.015,0.005,0.004,0.001,1080,80.3
1750584737818,0.067,0.015,0.005,0.004,0.001,1080,268.1
1750584737821,0.045,0.014,0.004,0.004,0.001,1080,299.4
1750584737825,0.047,0.014,0.004,0.004,0.000,1080,250.8
1750584737829,0.045,0.013,0.004,0.004,0.000,1080,254.0
1750584737833,0.045,0.014,0.004,0.004,0.000,1080,247.6
1750584737838,0.089,0.014,0.005,0.004,0.001,1080,179.0
1750584737845,0.062,0.015,0.005,0.004,0.001,1080,152.6
1750584737849,0.065,0.015,0.005,0.004,0.001,1080,247.3
1750584737853,0.067,0.015,0.005,0.004,0.002,1080,243.1
1750584737858,0.045,0.014,0.004,0.004,0.001,1080,210.0
1750584737861,0.047,0.013,0.004,0.004,0.001,1080,334.6
1750584737865,0.075,0.015,0.005,0.004,0.001,1080,230.3
1750584737877,0.065,0.014,0.005,0.004,0.001,1080,87.7
1750584737878,0.051,0.014,0.005,0.004,0.001,1080,534.4
1750584737881,0.047,0.014,0.005,0.004,0.001,1080,395.6
1750584737885,0.040,0.013,0.004,0.004,0.001,1080,223.3
1750584737889,0.040,0.014,0.004,0.004,0.001,1080,300.0
1750584737894,0.057,0.015,0.005,0.004,0.001,1080,188.2
1750584737897,0.057,0.014,0.004,0.004,0.001,1080,297.3
1750584737909,0.063,0.016,0.005,0.004,0.002,1080,87.1
1750584737913,0.061,0.014,0.005,0.004,0.001,1080,230.9
1750584737917,0.052,0.014,0.004,0.004,0.001,1080,247.3
1750584737921,0.040,0.013,0.004,0.003,0.000,1080,245.5
1750584737925,0.037,0.014,0.004,0.003,0.000,1080,249.9
1750584737929,0.038,0.013,0.004,0.003,0.001,1080,293.2
1750584737941,0.060,0.015,0.005,0.004,0.001,1080,84.1
1750584737941,0.039,0.013,0.004,0.003,0.000,1080,1789.8
1750584737945,0.058,0.015,0.005,0.004,0.002,1080,261.4
1750584737949,0.042,0.013,0.004,0.004,0.001,1080,266.2
1750584737954,0.051,0.014,0.005,0.005,0.000,1080,213.4
1750584737958,0.040,0.015,0.005,0.004,0.000,1080,234.9
1750584737961,0.044,0.016,0.005,0.004,0.000,1080,273.4
1750584737974,0.056,0.016,0.005,0.004,0.002,1080,82.4
1750584737978,0.053,0.014,0.004,0.004,0.001,1080,227.8
1750584737981,0.056,0.015,0.005,0.004,0.001,1080,327.8
1750584737986,0.039,0.013,0.004,0.004,0.000,1080,222.5
1750584737989,0.035,0.013,0.004,0.003,0.000,1080,296.8
1750584737994,0.048,0.014,0.005,0.004,0.000,1080,214.3
1750584738001,0.048,0.014,0.005,0.004,0.002,1080,131.7
1750584738005,0.051,0.014,0.004,0.004,0.001,1080,232.4
1750584738010,0.055,0.015,0.005,0.004,0.001,1080,223.0
1750584738013,0.048,0.015,0.004,0.003,0.001,1080,339.0
1750584738017,0.040,0.014,0.004,0.004,0.000,1080,228.8
1750584738021,0.040,0.013,0.004,0.003,0.000,1080,283.4
1750584738025,0.042,0.013,0.004,0.003,0.000,1080,249.3
1750584738037,0.054,0.015,0.005,0.004,0.001,1080,84.7
1750584738038,0.045,0.013,0.004,0.003,0.000,1080,975.5
1750584738041,0.068,0.014,0.005,0.004,0.001,1080,301.7
1750584738045,0.055,0.014,0.005,0.004,0.001,1080,247.7
1750584738049,0.036,0.013,0.004,0.003,0.000,1080,263.9
1750584738054,0.042,0.013,0.004,0.003,0.000,1080,209.5
1750584738058,0.036,0.014,0.005,0.004,0.000,1080,239.4
1750584738061,0.045,0.015,0.005,0.004,0.001,1080,306.7
1750584738065,0.047,0.015,0.005,0.004,0.001,1080,253.0
1750584738069,0.043,0.014,0.005,0.004,0.001,1080,254.9
1750584738073,0.048,0.014,0.005,0.004,0.001,1080,237.6
1750584738078,0.080,0.014,0.005,0.004,0.001,1080,224.1
1750584738081,0.078,0.013,0.004,0.003,0.000,1080,259.6
1750584738085,0.038,0.014,0.005,0.004,0.000,1080,292.6
1750584738089,0.042,0.013,0.004,0.003,0.000,1080,249.0
1750584738093,0.040,0.014,0.004,0.004,0.001,1080,246.0
1750584738097,0.067,0.014,0.005,0.004,0.002,1080,221.7
1750584738101,0.050,0.014,0.005,0.004,0.001,1080,286.6
1750584738105,0.050,0.014,0.005,0.004,0.001,1080,236.7
1750584738109,0.046,0.014,0.004,0.004,0.001,1080,268.6
1750584738114,0.042,0.014,0.004,0.004,0.000,1080,208.6
1750584738118,0.046,0.016,0.005,0.004,0.000,1080,241.7
1750584738121,0.042,0.015,0.005,0.005,0.000,1080,278.6
1750584738125,0.051,0.015,0.005,0.004,0.001,1080,282.2
1750584738129,0.053,0.015,0.005,0.004,0.001,1080,248.9
1750584738133,0.055,0.015,0.005,0.004,0.001,1080,250.7
1750584738137,0.055,0.014,0.005,0.004,0.001,1080,217.9
1750584738141,0.048,0.014,0.004,0.004,0.001,1080,288.1
1750584738146,0.036,0.014,0.005,0.004,0.000,1080,215.1
1750584738149,0.063,0.015,0.005,0.004,0.001,1080,308.3
1750584738154,0.044,0.015,0.005,0.004,0.000,1080,209.9
1750584738157,0.054,0.015,0.005,0.004,0.001,1080,268.0
1750584738161,0.055,0.015,0.005,0.004,0.001,1080,270.0
1750584738165,0.048,0.015,0.004,0.004,0.001,1080,259.6
1750584738169,0.059,0.014,0.005,0.004,0.001,1080,247.7
1750584738173,0.056,0.015,0.005,0.004,0.001,1080,220.9
1750584738178,0.045,0.014,0.005,0.004,0.001,1080,225.6
1750584738181,0.053,0.015,0.005,0.004,0.000,1080,343.0
1750584738186,0.059,0.014,0.005,0.004,0.000,1080,212.6
1750584738189,0.052,0.015,0.005,0.004,0.001,1080,300.5
1750584738193,0.050,0.014,0.004,0.004,0.001,1080,247.8
1750584738197,0.079,0.014,0.004,0.004,0.001,1080,221.2
1750584738201,0.059,0.015,0.005,0.004,0.001,1080,278.8
1750584738205,0.052,0.014,0.005,0.004,0.001,1080,250.5
1750584738209,0.044,0.013,0.004,0.003,0.001,1080,260.4
1750584738214,0.043,0.015,0.005,0.004,0.000,1080,208.9
1750584738218,0.042,0.014,0.005,0.004,0.000,1080,243.6
1750584738221,0.053,0.014,0.005,0.004,0.001,1080,319.7
1750584738225,0.059,0.015,0.005,0.004,0.001,1080,249.1
1750584738229,0.051,0.014,0.004,0.004,0.001,1080,249.2
1750584738233,0.053,0.015,0.004,0.004,0.001,1080,243.3
1750584738238,0.074,0.015,0.005,0.005,0.001,1080,221.2
1750584738241,0.041,0.015,0.004,0.003,0.000,1080,255.7
1750584738245,0.046,0.014,0.005,0.004,0.000,1080,249.9
1750584738249,0.052,0.015,0.005,0.004,0.000,1080,284.3
1750584738260,0.051,0.015,0.005,0.004,0.001,1080,88.6
1750584738261,0.033,0.013,0.004,0.003,0.001,1080,1576.2
1750584738265,0.058,0.015,0.004,0.004,0.001,1080,245.2
1750584738269,0.047,0.013,0.004,0.004,0.001,1080,260.4
1750584738273,0.067,0.013,0.004,0.004,0.000,1080,219.5
1750584738278,0.040,0.014,0.005,0.004,0.000,1080,222.3
1750584738281,0.044,0.015,0.005,0.004,0.000,1080,279.7
1750584738293,0.066,0.016,0.005,0.004,0.002,1080,83.4
1750584738298,0.062,0.015,0.005,0.004,0.002,1080,224.6
1750584738301,0.057,0.015,0.004,0.004,0.002,1080,286.0
1750584738305,0.046,0.014,0.005,0.004,0.000,1080,268.6
1750584738309,0.044,0.015,0.005,0.004,0.000,1080,264.0
1750584738314,0.047,0.014,0.005,0.004,0.001,1080,211.3
1750584738317,0.041,0.014,0.005,0.004,0.001,1080,267.4
1750584738325,0.054,0.014,0.005,0.004,0.002,1080,127.1
1750584738336,2.056,0.015,0.005,0.004,0.002,1080,112.7
1750584738338,0.056,0.015,0.005,0.004,0.001,1080,239.9
1750584738341,0.054,0.014,0.005,0.004,0.001,1080,386.7
1750584738346,0.053,0.015,0.004,0.004,0.001,1080,211.0
1750584738349,0.041,0.014,0.004,0.004,0.001,1080,308.3
1750584738356,0.051,0.015,0.005,0.004,0.002,1080,145.2
1750584738359,0.040,0.014,0.004,0.004,0.001,1080,339.0
1750584738362,0.044,0.014,0.005,0.004,0.001,1080,320.3
1750584738365,0.049,0.014,0.004,0.003,0.001,1080,324.6
1750584738369,0.050,0.013,0.004,0.003,0.000,1080,246.2
1750584738373,0.049,0.014,0.004,0.004,0.000,1080,253.4
1750584738378,0.048,0.015,0.004,0.003,0.001,1080,199.0
1750584738384,0.058,0.015,0.005,0.004,0.001,1080,161.1
1750584738385,0.037,0.013,0.004,0.003,0.000,1080,1308.8
1750584738389,0.063,0.014,0.005,0.004,0.002,1080,250.6
1750584738393,0.063,0.014,0.005,0.004,0.001,1080,234.2
1750584738398,0.092,0.014,0.005,0.004,0.001,1080,200.8
1750584738401,0.042,0.013,0.004,0.003,0.000,1080,366.1
1750584738406,0.055,0.014,0.004,0.003,0.000,1080,209.0
1750584738409,0.041,0.013,0.004,0.003,0.000,1080,315.1
1750584738421,0.082,0.015,0.005,0.004,0.001,1080,85.4
1750584738421,0.035,0.013,0.004,0.004,0.000,1080,1676.3
1750584738425,0.061,0.015,0.005,0.004,0.001,1080,253.8
1750584738429,0.053,0.014,0.005,0.003,0.001,1080,269.1
1750584738433,0.072,0.013,0.004,0.003,0.000,1080,214.3
1750584738438,0.042,0.013,0.004,0.004,0.000,1080,235.9
1750584738441,0.037,0.013,0.004,0.003,0.000,1080,268.7
1750584738453,0.055,0.014,0.005,0.004,0.001,1080,85.8
1750584738457,0.062,0.014,0.005,0.004,0.001,1080,224.5
1750584738461,0.041,0.013,0.004,0.004,0.001,1080,257.7
1750584738465,0.049,0.016,0.005,0.004,0.000,1080,245.2
1750584738469,0.049,0.014,0.005,0.004,0.000,1080,292.6
1750584738474,0.035,0.014,0.005,0.004,0.000,1080,213.6
1750584738485,0.071,0.014,0.005,0.004,0.002,1080,85.4
1750584738489,0.072,0.014,0.005,0.004,0.002,1080,274.2
1750584738493,0.074,0.015,0.005,0.004,0.001,1080,246.7
1750584738497,0.048,0.015,0.004,0.004,0.001,1080,234.9
1750584738501,0.040,0.013,0.004,0.004,0.000,1080,276.7
1750584738505,0.105,0.013,0.004,0.004,0.000,1080,251.5
1750584738516,0.061,0.014,0.005,0.004,0.001,1080,86.7
1750584738517,0.042,0.013,0.004,0.003,0.000,1080,961.9
1750584738521,0.071,0.015,0.005,0.004,0.001,1080,271.0
1750584738525,0.059,0.014,0.005,0.004,0.001,1080,257.4
1750584738529,0.057,0.013,0.004,0.004,0.000,1080,258.5
1750584738533,0.044,0.013,0.004,0.003,0.000,1080,248.6
1750584738538,0.043,0.013,0.004,0.004,0.001,1080,204.9
1750584738541,0.040,0.013,0.004,0.004,0.001,1080,323.7
1750584738545,0.043,0.014,0.004,0.004,0.001,1080,243.6
1750584738549,0.045,0.014,0.005,0.004,0.001,1080,251.2
1750584738554,0.059,0.015,0.005,0.004,0.001,1080,216.7
1750584738558,0.041,0.014,0.004,0.004,0.001,1080,230.6
1750584738561,0.042,0.014,0.005,0.004,0.000,1080,286.0
1750584738565,0.044,0.014,0.005,0.004,0.000,1080,242.1
1750584738569,0.043,0.014,0.005,0.004,0.001,1080,295.9
1750584738573,0.046,0.015,0.005,0.004,0.001,1080,248.2
1750584738578,0.137,0.071,0.005,0.004,0.001,1080,215.1
1750584738581,0.094,0.054,0.005,0.004,0.003,1080,294.6
1750584738585,0.069,0.014,0.004,0.004,0.001,1080,256.3
1750584738589,0.052,0.014,0.005,0.004,0.002,1080,238.1
1750584738594,0.051,0.014,0.004,0.004,0.001,1080,219.6
1750584738597,0.050,0.013,0.004,0.004,0.001,1080,265.3
1750584738602,0.133,0.014,0.005,0.004,0.000,1080,240.7
1750584738605,0.059,0.014,0.005,0.004,0.001,1080,255.9
1750584738612,0.075,0.015,0.005,0.004,0.002,1080,143.5
1750584738613,0.200,0.050,0.014,0.012,0.001,1080,1158.7
1750584738617,0.065,0.013,0.005,0.004,0.001,1080,242.9
1750584738621,0.060,0.014,0.005,0.004,0.001,1080,274.4
1750584738625,0.099,0.014,0.005,0.003,0.001,1080,226.6
1750584738629,0.056,0.014,0.004,0.004,0.001,1080,294.8
1750584738633,0.092,0.013,0.004,0.003,0.000,1080,250.7
1750584738637,0.088,0.013,0.005,0.004,0.001,1080,223.1
1750584738641,0.093,0.013,0.004,0.004,0.001,1080,278.4
1750584738645,0.066,0.014,0.004,0.004,0.001,1080,244.7
1750584738649,0.050,0.015,0.004,0.004,0.001,1080,255.4
1750584738654,0.077,0.014,0.005,0.004,0.002,1080,213.4
1750584738657,0.054,0.014,0.004,0.004,0.001,1080,267.7
1750584738661,0.052,0.013,0.004,0.003,0.000,1080,280.0
1750584738666,0.067,0.013,0.004,0.003,0.000,1080,213.3
1750584738669,0.040,0.013,0.004,0.004,0.001,1080,298.3
1750584738674,0.051,0.014,0.005,0.004,0.001,1080,191.6
1750584738677,0.049,0.013,0.004,0.003,0.001,1080,323.6
1750584738681,0.046,0.014,0.005,0.004,0.001,1080,269.6
1750584738685,0.062,0.014,0.005,0.004,0.001,1080,231.7
1750584738689,0.036,0.013,0.004,0.004,0.001,1080,278.2
1750584738694,0.066,0.013,0.004,0.003,0.000,1080,203.1
1750584738698,0.055,0.013,0.004,0.003,0.001,1080,253.9
1750584738711,0.064,0.014,0.005,0.004,0.001,1080,75.4
1750584738715,0.075,0.014,0.005,0.004,0.001,1080,224.1
1750584738717,0.078,0.029,0.004,0.004,0.001,1080,488.5
1750584738721,0.049,0.014,0.004,0.004,0.001,1080,255.9
1750584738725,0.074,0.013,0.004,0.003,0.000,1080,246.7
1750584738729,0.048,0.013,0.004,0.003,0.000,1080,283.9
1750584738733,0.051,0.013,0.005,0.004,0.001,1080,221.8
1750584738738,0.049,0.013,0.004,0.004,0.001,1080,205.9
1750584738741,0.049,0.013,0.004,0.003,0.001,1080,394.0
1750584738745,0.086,0.014,0.005,0.004,0.001,1080,237.1
1750584738750,0.044,0.014,0.005,0.004,0.001,1080,213.4
1750584738753,0.046,0.015,0.005,0.003,0.001,1080,268.4
1750584738758,0.041,0.013,0.004,0.003,0.001,1080,228.9
1750584738761,0.035,0.013,0.004,0.003,0.000,1080,297.7
1750584738774,0.083,0.015,0.005,0.004,0.001,1080,76.4
1750584738779,0.062,0.014,0.005,0.004,0.002,1080,208.3
1750584738781,0.045,0.013,0.004,0.003,0.001,1080,563.9
1750584738786,0.094,0.013,0.004,0.003,0.000,1080,215.3
1750584738789,0.047,0.013,0.004,0.003,0.000,1080,303.5
1750584738794,0.041,0.013,0.004,0.003,0.000,1080,212.5
1750584738807,0.063,0.015,0.005,0.004,0.002,1080,74.4
